NUMBER,DRIVER_NUMBER,LAP_NUMBER,LAP_TIME,LAP_IMPROVEMENT,CROSSING_FINISH_LINE_IN_PIT,S1,S1_IMPROVEMENT,S2,S2_IMPROVEMENT,S3,S3_IMPROVEMENT,KPH,ELAPSED,HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,PIT_TIME,CLASS,GROUP,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,IM1a_time,IM1a_elapsed,IM1_time,IM1_elapsed,IM2a_time,IM2a_elapsed,IM2_time,IM2_elapsed,IM3a_time,IM3a_elapsed,FL_time,FL_elapsed
58,1,21,0 days 00:01:41.424000,0,,27.565,0,,0,,0,131.4,,17:05.4,0 days 00:00:27.565000,0 days 00:00:44.076000,0 days 00:00:29.783000,179.1,,Am,,Toyota Gazoo Racing,GF,27.565,44.076,29.783,17.639,17.639,9.926,27.565,31.148,,12.928,0 days 00:01:11.641000,11.35,0 days 00:01:22.991000,,0 days 00:01:41.424000
58,1,22,0 days 00:01:40.740000,0,,27.593,0,,0,,2,132.3,,18:46.1,0 days 00:00:27.593000,0 days 00:00:43.822000,0 days 00:00:29.325000,180,,Am,,Toyota Gazoo Racing,GF,27.593,43.822,29.325,17.704,17.704,9.889,27.593,30.972,,12.85,0 days 00:01:11.415000,10.998,0 days 00:01:22.413000,,0 days 00:01:40.740000
58,1,23,0 days 00:01:40.933000,0,,27.341,0,,0,,0,132,,20:27.1,0 days 00:00:27.341000,0 days 00:00:44.111000,0 days 00:00:29.481000,180,,Am,,Toyota Gazoo Racing,GF,27.341,44.111,29.481,17.484,17.484,9.857,27.341,31.222,,12.889,0 days 00:01:11.452000,11,0 days 00:01:22.452000,,0 days 00:01:40.933000
58,1,24,0 days 00:01:40.769000,0,,27.363,0,,0,,0,132.2,,22:07.8,0 days 00:00:27.363000,0 days 00:00:43.757000,0 days 00:00:29.649000,178.2,,Am,,Toyota Gazoo Racing,GF,27.363,43.757,29.649,17.422,17.422,9.941,27.363,30.78,,12.977,0 days 00:01:11.120000,11.28,0 days 00:01:22.400000,,0 days 00:01:40.769000
58,1,25,0 days 00:01:40.919000,0,,27.378,0,,0,,0,132,,23:48.8,0 days 00:00:27.378000,0 days 00:00:43.923000,0 days 00:00:29.618000,179.1,,Am,,Toyota Gazoo Racing,GF,27.378,43.923,29.618,17.45,17.45,9.928,27.378,31.003,,12.92,0 days 00:01:11.301000,11.098,0 days 00:01:22.399000,,0 days 00:01:40.919000
58,1,26,0 days 00:01:41.014000,0,,27.554,0,,0,,0,131.9,,25:29.8,0 days 00:00:27.554000,0 days 00:00:43.883000,0 days 00:00:29.577000,180,,Am,,Toyota Gazoo Racing,GF,27.554,43.883,29.577,17.553,17.553,10.001,27.554,30.971,,12.912,0 days 00:01:11.437000,11.246,0 days 00:01:22.683000,,0 days 00:01:41.014000
58,1,27,0 days 00:01:41.398000,0,,27.602,0,,0,,0,131.4,,27:11.2,0 days 00:00:27.602000,0 days 00:00:43.756000,0 days 00:00:30.040000,179.1,,Am,,Toyota Gazoo Racing,FF,27.602,43.756,30.04,17.687,17.687,9.915,27.602,30.815,,12.941,0 days 00:01:11.358000,11.421,0 days 00:01:22.779000,,0 days 00:01:41.398000
7,1,1,0 days 00:01:47.283000,0,,29.312,0,,0,,0,124.2,,42:28.4,0 days 00:00:29.312000,0 days 00:00:43.534000,0 days 00:00:34.437000,184.3,,Am,,Toyota Gazoo Racing,FCY,29.312,43.534,34.437,19.342,19.342,9.97,29.312,30.863,0 days 00:01:00.175000,12.671,0 days 00:01:12.846000,11.311,0 days 00:01:24.157000,,0 days 00:01:47.283000
7,1,2,0 days 00:02:15.090000,0,,38.53,0,,0,,0,98.6,,44:43.5,0 days 00:00:38.530000,0 days 00:00:59.390000,0 days 00:00:37.170000,132,,Am,,Toyota Gazoo Racing,FCY,38.53,59.39,37.17,21.613,21.613,16.917,38.53,38.46,0 days 00:01:16.990000,20.93,0 days 00:01:37.920000,13.382,0 days 00:01:51.302000,,0 days 00:02:15.090000
7,1,3,0 days 00:02:00.118000,0,,33.49,0,,0,,0,110.9,,46:43.6,0 days 00:00:33.490000,0 days 00:00:51.377000,0 days 00:00:35.251000,147.1,,Am,,Toyota Gazoo Racing,GF,33.49,51.377,35.251,20.655,20.655,12.835,33.49,34.431,0 days 00:01:07.921000,16.946,0 days 00:01:24.867000,13.864,0 days 00:01:38.731000,,0 days 00:02:00.118000
7,1,4,0 days 00:01:39.056000,0,,27.184,0,,0,,0,134.5,,48:22.7,0 days 00:00:27.184000,0 days 00:00:42.904000,0 days 00:00:28.968000,183.1,,Am,,Toyota Gazoo Racing,GF,27.184,42.904,28.968,17.312,17.312,9.872,27.184,30.089,,12.815,0 days 00:01:10.088000,10.918,0 days 00:01:21.006000,,0 days 00:01:39.056000
7,1,5,0 days 00:01:39.140000,0,,27.057,0,,0,,0,134.4,,50:01.8,0 days 00:00:27.057000,0 days 00:00:43.063000,0 days 00:00:29.020000,183.1,,Am,,Toyota Gazoo Racing,GF,27.057,43.063,29.02,17.179,17.179,9.878,27.057,30.275,,12.788,0 days 00:01:10.120000,11.062,0 days 00:01:21.182000,,0 days 00:01:39.140000
7,1,6,0 days 00:01:38.903000,0,,26.824,2,,0,,0,134.7,,51:40.7,0 days 00:00:26.824000,0 days 00:00:42.885000,0 days 00:00:29.194000,184.3,,Am,,Toyota Gazoo Racing,GF,26.824,42.885,29.194,16.976,16.976,9.848,26.824,30.153,,12.732,0 days 00:01:09.709000,11.061,0 days 00:01:20.770000,,0 days 00:01:38.903000
7,1,7,0 days 00:01:38.798000,0,,26.868,0,,0,,0,134.9,,53:19.5,0 days 00:00:26.868000,0 days 00:00:42.929000,0 days 00:00:29.001000,184.3,,Am,,Toyota Gazoo Racing,GF,26.868,42.929,29.001,17.022,17.022,9.846,26.868,30.151,,12.778,0 days 00:01:09.797000,10.894,0 days 00:01:20.691000,,0 days 00:01:38.798000
7,1,8,0 days 00:01:39.046000,0,,26.991,0,,0,,0,134.5,,54:58.6,0 days 00:00:26.991000,0 days 00:00:42.927000,0 days 00:00:29.128000,184.3,,Am,,Toyota Gazoo Racing,GF,26.991,42.927,29.128,17.15,17.15,9.841,26.991,30.168,,12.759,0 days 00:01:09.918000,11.051,0 days 00:01:20.969000,,0 days 00:01:39.046000
7,1,9,0 days 00:01:38.581000,2,,26.964,0,,0,,2,135.2,,56:37.2,0 days 00:00:26.964000,0 days 00:00:42.867000,0 days 00:00:28.750000,184.3,,Am,,Toyota Gazoo Racing,GF,26.964,42.867,28.75,17.132,17.132,9.832,26.964,30.115,,12.752,0 days 00:01:09.831000,10.876,0 days 00:01:20.707000,,0 days 00:01:38.581000
7,1,10,0 days 00:01:38.603000,0,,26.842,0,,2,,0,135.1,,58:15.8,0 days 00:00:26.842000,0 days 00:00:42.701000,0 days 00:00:29.060000,185.2,,Am,,Toyota Gazoo Racing,GF,26.842,42.701,29.06,16.973,16.973,9.869,26.842,29.967,,12.734,0 days 00:01:09.543000,11.135,0 days 00:01:20.678000,,0 days 00:01:38.603000
7,1,11,0 days 00:01:38.661000,0,,26.956,0,,0,,0,135.1,,59:54.4,0 days 00:00:26.956000,0 days 00:00:42.774000,0 days 00:00:28.931000,184.3,,Am,,Toyota Gazoo Racing,GF,26.956,42.774,28.931,17.082,17.082,9.874,26.956,30.056,,12.718,0 days 00:01:09.730000,10.958,0 days 00:01:20.688000,,0 days 00:01:38.661000
7,1,12,0 days 00:01:38.792000,0,,26.994,0,,0,,0,134.9,,01:33.2,0 days 00:00:26.994000,0 days 00:00:42.804000,0 days 00:00:28.994000,184.3,,Am,,Toyota Gazoo Racing,GF,26.994,42.804,28.994,17.119,17.119,9.875,26.994,30.042,,12.762,0 days 00:01:09.798000,10.875,0 days 00:01:20.673000,,0 days 00:01:38.792000
7,1,13,0 days 00:01:38.764000,0,,26.843,0,,0,,0,134.9,,03:12.0,0 days 00:00:26.843000,0 days 00:00:42.950000,0 days 00:00:28.971000,184.3,,Am,,Toyota Gazoo Racing,GF,26.843,42.95,28.971,16.97,16.97,9.873,26.843,30.167,,12.783,0 days 00:01:09.793000,10.899,0 days 00:01:20.692000,,0 days 00:01:38.764000
7,1,14,0 days 00:01:38.589000,0,,26.877,0,,0,,0,135.2,,04:50.6,0 days 00:00:26.877000,0 days 00:00:42.837000,0 days 00:00:28.875000,184.3,,Am,,Toyota Gazoo Racing,GF,26.877,42.837,28.875,17.047,17.047,9.83,26.877,30.104,,12.733,0 days 00:01:09.714000,10.857,0 days 00:01:20.571000,,0 days 00:01:38.589000
7,1,15,0 days 00:01:39.203000,0,,26.825,0,,0,,0,134.3,,06:29.8,0 days 00:00:26.825000,0 days 00:00:43.208000,0 days 00:00:29.170000,183.1,,Am,,Toyota Gazoo Racing,GF,26.825,43.208,29.17,17.051,17.051,9.774,26.825,30.328,,12.88,0 days 00:01:10.033000,11.093,0 days 00:01:21.126000,,0 days 00:01:39.203000
7,1,16,0 days 00:01:39.058000,0,,27.136,0,,0,,0,134.5,,08:08.8,0 days 00:00:27.136000,0 days 00:00:42.910000,0 days 00:00:29.012000,184.3,,Am,,Toyota Gazoo Racing,GF,27.136,42.91,29.012,17.196,17.196,9.94,27.136,30.12,,12.79,0 days 00:01:10.046000,10.966,0 days 00:01:21.012000,,0 days 00:01:39.058000
7,1,17,0 days 00:01:38.869000,0,,27.108,0,,0,,0,134.8,,09:47.7,0 days 00:00:27.108000,0 days 00:00:42.819000,0 days 00:00:28.942000,183.1,,Am,,Toyota Gazoo Racing,GF,27.108,42.819,28.942,17.136,17.136,9.972,27.108,30.009,,12.81,0 days 00:01:09.927000,10.896,0 days 00:01:20.823000,,0 days 00:01:38.869000
7,1,18,0 days 00:01:39.228000,0,,27.177,0,,0,,0,134.3,,11:26.9,0 days 00:00:27.177000,0 days 00:00:42.975000,0 days 00:00:29.076000,182.1,,Am,,Toyota Gazoo Racing,GF,27.177,42.975,29.076,17.18,17.18,9.997,27.177,30.151,,12.824,0 days 00:01:10.152000,10.985,0 days 00:01:21.137000,,0 days 00:01:39.228000
7,1,19,0 days 00:01:39.045000,0,,27.092,0,,0,,0,134.5,,13:06.0,0 days 00:00:27.092000,0 days 00:00:42.867000,0 days 00:00:29.086000,184.3,,Am,,Toyota Gazoo Racing,GF,27.092,42.867,29.086,17.164,17.164,9.928,27.092,30.043,,12.824,0 days 00:01:09.959000,10.919,0 days 00:01:20.878000,,0 days 00:01:39.045000
7,1,20,0 days 00:01:38.900000,0,,26.99,0,,0,,0,134.7,,14:44.9,0 days 00:00:26.990000,0 days 00:00:42.865000,0 days 00:00:29.045000,183.1,,Am,,Toyota Gazoo Racing,GF,26.99,42.865,29.045,17.073,17.073,9.917,26.99,30.044,,12.821,0 days 00:01:09.855000,10.978,0 days 00:01:20.833000,,0 days 00:01:38.900000
7,1,21,0 days 00:01:39.270000,0,,27.025,0,,0,,0,134.2,,16:24.2,0 days 00:00:27.025000,0 days 00:00:43.090000,0 days 00:00:29.155000,183.1,,Am,,Toyota Gazoo Racing,GF,27.025,43.09,29.155,17.142,17.142,9.883,27.025,30.313,,12.777,0 days 00:01:10.115000,11.07,0 days 00:01:21.185000,,0 days 00:01:39.270000
7,1,22,0 days 00:01:38.925000,0,,26.961,0,,0,,0,134.7,,18:03.1,0 days 00:00:26.961000,0 days 00:00:42.975000,0 days 00:00:28.989000,183.1,,Am,,Toyota Gazoo Racing,GF,26.961,42.975,28.989,17.044,17.044,9.917,26.961,30.201,,12.774,0 days 00:01:09.936000,10.925,0 days 00:01:20.861000,,0 days 00:01:38.925000
7,1,23,0 days 00:01:38.758000,0,,26.911,0,,0,,0,134.9,,19:41.8,0 days 00:00:26.911000,0 days 00:00:42.726000,0 days 00:00:29.121000,183.1,,Am,,Toyota Gazoo Racing,GF,26.911,42.726,29.121,17.046,17.046,9.865,26.911,29.965,,12.761,0 days 00:01:09.637000,11.047,0 days 00:01:20.684000,,0 days 00:01:38.758000
7,1,24,0 days 00:01:38.890000,0,,26.962,0,,0,,0,134.7,,21:20.7,0 days 00:00:26.962000,0 days 00:00:42.899000,0 days 00:00:29.029000,183.1,,Am,,Toyota Gazoo Racing,GF,26.962,42.899,29.029,17.035,17.035,9.927,26.962,30.079,,12.82,0 days 00:01:09.861000,11.005,0 days 00:01:20.866000,,0 days 00:01:38.890000
7,1,25,0 days 00:01:38.916000,0,,27.03,0,,0,,0,134.7,,22:59.6,0 days 00:00:27.030000,0 days 00:00:42.914000,0 days 00:00:28.972000,182.1,,Am,,Toyota Gazoo Racing,GF,27.03,42.914,28.972,17.099,17.099,9.931,27.03,30.082,,12.832,0 days 00:01:09.944000,10.905,0 days 00:01:20.849000,,0 days 00:01:38.916000
7,1,26,0 days 00:01:39.111000,0,,27.215,0,,0,,0,134.4,,24:38.8,0 days 00:00:27.215000,0 days 00:00:42.861000,0 days 00:00:29.035000,183.1,,Am,,Toyota Gazoo Racing,GF,27.215,42.861,29.035,17.378,17.378,9.837,27.215,30.075,,12.786,0 days 00:01:10.076000,10.951,0 days 00:01:21.027000,,0 days 00:01:39.111000
7,1,27,0 days 00:01:39.183000,0,,26.972,0,,0,,0,134.4,,26:17.9,0 days 00:00:26.972000,0 days 00:00:42.912000,0 days 00:00:29.299000,183.1,,Am,,Toyota Gazoo Racing,FF,26.972,42.912,29.299,17.115,17.115,9.857,26.972,30.111,,12.801,0 days 00:01:09.884000,10.973,0 days 00:01:20.857000,,0 days 00:01:39.183000
72,1,1,0 days 00:01:42.658000,0,,27.875,0,,0,,0,129.8,,42:23.8,0 days 00:00:27.875000,0 days 00:00:42.978000,0 days 00:00:31.805000,184.3,,Am,,Toyota Gazoo Racing,FCY,27.875,42.978,31.805,18.053,18.053,9.822,27.875,30.273,,12.705,0 days 00:01:10.853000,10.916,0 days 00:01:21.769000,,0 days 00:01:42.658000
72,1,2,0 days 00:02:14.893000,0,,37.915,0,0 days 00:01:00.255000,0,,0,98.8,,44:38.7,0 days 00:00:37.915000,0 days 00:01:00.255000,0 days 00:00:36.723000,136,,Am,,Toyota Gazoo Racing,FCY,37.915,60.255,36.723,22.047,22.047,15.868,37.915,40.035,0 days 00:01:17.950000,20.22,0 days 00:01:38.170000,14.394,0 days 00:01:52.564000,,0 days 00:02:14.893000
72,1,3,0 days 00:02:03.201000,0,,34.252,0,,0,,0,108.2,,46:41.9,0 days 00:00:34.252000,0 days 00:00:52.039000,0 days 00:00:36.910000,149.2,,Am,,Toyota Gazoo Racing,GF,34.252,52.039,36.91,21.643,21.643,12.609,34.252,35.884,0 days 00:01:10.136000,16.155,0 days 00:01:26.291000,15.509,0 days 00:01:41.800000,,0 days 00:02:03.201000
72,1,4,0 days 00:01:38.426000,0,,26.908,0,,0,,0,135.4,,48:20.3,0 days 00:00:26.908000,0 days 00:00:42.861000,0 days 00:00:28.657000,184.3,,Am,,Toyota Gazoo Racing,GF,26.908,42.861,28.657,17.062,17.062,9.846,26.908,30.07,,12.791,0 days 00:01:09.769000,10.858,0 days 00:01:20.627000,,0 days 00:01:38.426000
72,1,5,0 days 00:01:37.938000,0,,26.72,0,,0,,0,136.1,,49:58.3,0 days 00:00:26.720000,0 days 00:00:42.630000,0 days 00:00:28.588000,184.3,,Am,,Toyota Gazoo Racing,GF,26.72,42.63,28.588,16.877,16.877,9.843,26.72,29.893,,12.737,0 days 00:01:09.350000,10.828,0 days 00:01:20.178000,,0 days 00:01:37.938000
72,1,6,0 days 00:01:37.834000,0,,26.643,2,,0,,0,136.2,,51:36.1,0 days 00:00:26.643000,0 days 00:00:42.564000,0 days 00:00:28.627000,185.2,,Am,,Toyota Gazoo Racing,GF,26.643,42.564,28.627,16.832,16.832,9.811,26.643,29.885,,12.679,0 days 00:01:09.207000,10.858,0 days 00:01:20.065000,,0 days 00:01:37.834000
72,1,7,0 days 00:01:37.737000,2,,26.668,0,,2,,2,136.3,,53:13.8,0 days 00:00:26.668000,0 days 00:00:42.482000,0 days 00:00:28.587000,184.3,,Am,,Toyota Gazoo Racing,GF,26.668,42.482,28.587,16.863,16.863,9.805,26.668,29.813,,12.669,0 days 00:01:09.150000,10.812,0 days 00:01:19.962000,,0 days 00:01:37.737000
72,1,8,0 days 00:01:38.103000,0,,26.701,0,,0,,0,135.8,,54:51.9,0 days 00:00:26.701000,0 days 00:00:42.629000,0 days 00:00:28.773000,184.3,,Am,,Toyota Gazoo Racing,GF,26.701,42.629,28.773,16.85,16.85,9.851,26.701,29.92,,12.709,0 days 00:01:09.330000,10.865,0 days 00:01:20.195000,,0 days 00:01:38.103000
72,1,9,0 days 00:01:38.121000,0,,26.824,0,,0,,0,135.8,,56:30.1,0 days 00:00:26.824000,0 days 00:00:42.577000,0 days 00:00:28.720000,184.3,,Am,,Toyota Gazoo Racing,GF,26.824,42.577,28.72,16.974,16.974,9.85,26.824,29.863,,12.714,0 days 00:01:09.401000,10.881,0 days 00:01:20.282000,,0 days 00:01:38.121000
72,1,10,0 days 00:01:38.278000,0,,26.794,0,,0,,0,135.6,,58:08.3,0 days 00:00:26.794000,0 days 00:00:42.788000,0 days 00:00:28.696000,184.3,,Am,,Toyota Gazoo Racing,GF,26.794,42.788,28.696,16.986,16.986,9.808,26.794,30.105,,12.683,0 days 00:01:09.582000,10.805,0 days 00:01:20.387000,,0 days 00:01:38.278000
72,1,11,0 days 00:01:38.406000,0,,26.819,0,,0,,0,135.4,,59:46.7,0 days 00:00:26.819000,0 days 00:00:42.715000,0 days 00:00:28.872000,184.3,,Am,,Toyota Gazoo Racing,GF,26.819,42.715,28.872,16.993,16.993,9.826,26.819,29.985,,12.73,0 days 00:01:09.534000,10.901,0 days 00:01:20.435000,,0 days 00:01:38.406000
72,1,12,0 days 00:01:38.348000,0,,26.804,0,,0,,0,135.5,,01:25.1,0 days 00:00:26.804000,0 days 00:00:42.823000,0 days 00:00:28.721000,184.3,,Am,,Toyota Gazoo Racing,GF,26.804,42.823,28.721,16.987,16.987,9.817,26.804,30.082,,12.741,0 days 00:01:09.627000,10.819,0 days 00:01:20.446000,,0 days 00:01:38.348000
72,1,13,0 days 00:01:38.775000,0,,26.913,0,,0,,0,134.9,,03:03.9,0 days 00:00:26.913000,0 days 00:00:42.886000,0 days 00:00:28.976000,184.3,,Am,,Toyota Gazoo Racing,GF,26.913,42.886,28.976,17.047,17.047,9.866,26.913,30.184,,12.702,0 days 00:01:09.799000,10.883,0 days 00:01:20.682000,,0 days 00:01:38.775000
72,1,14,0 days 00:01:39.295000,0,,26.867,0,,0,,0,134.2,,04:43.2,0 days 00:00:26.867000,0 days 00:00:43.071000,0 days 00:00:29.357000,184.3,,Am,,Toyota Gazoo Racing,GF,26.867,43.071,29.357,17.046,17.046,9.821,26.867,30.333,,12.738,0 days 00:01:09.938000,10.975,0 days 00:01:20.913000,,0 days 00:01:39.295000
72,1,15,0 days 00:01:39.015000,0,,27.025,0,,0,,0,134.6,,06:22.2,0 days 00:00:27.025000,0 days 00:00:43.101000,0 days 00:00:28.889000,184.3,,Am,,Toyota Gazoo Racing,GF,27.025,43.101,28.889,17.239,17.239,9.786,27.025,30.424,,12.677,0 days 00:01:10.126000,10.997,0 days 00:01:21.123000,,0 days 00:01:39.015000
72,1,16,0 days 00:01:38.246000,0,,26.783,0,,0,,0,135.6,,08:00.4,0 days 00:00:26.783000,0 days 00:00:42.724000,0 days 00:00:28.739000,185.2,,Am,,Toyota Gazoo Racing,GF,26.783,42.724,28.739,16.978,16.978,9.805,26.783,30.074,,12.65,0 days 00:01:09.507000,10.869,0 days 00:01:20.376000,,0 days 00:01:38.246000
72,1,17,0 days 00:01:38.449000,0,,26.77,0,,0,,0,135.4,,09:38.9,0 days 00:00:26.770000,0 days 00:00:42.738000,0 days 00:00:28.941000,184.3,,Am,,Toyota Gazoo Racing,GF,26.77,42.738,28.941,16.888,16.888,9.882,26.77,30.035,,12.703,0 days 00:01:09.508000,10.982,0 days 00:01:20.490000,,0 days 00:01:38.449000
72,1,18,0 days 00:01:38.459000,0,,26.928,0,,0,,0,135.3,,11:17.3,0 days 00:00:26.928000,0 days 00:00:42.759000,0 days 00:00:28.772000,184.3,,Am,,Toyota Gazoo Racing,GF,26.928,42.759,28.772,17.052,17.052,9.876,26.928,30.018,,12.741,0 days 00:01:09.687000,10.86,0 days 00:01:20.547000,,0 days 00:01:38.459000
72,1,19,0 days 00:01:38.981000,0,,26.8,0,,0,,0,134.6,,12:56.3,0 days 00:00:26.800000,0 days 00:00:43.276000,0 days 00:00:28.905000,184.3,,Am,,Toyota Gazoo Racing,GF,26.8,43.276,28.905,16.942,16.942,9.858,26.8,30.478,,12.798,0 days 00:01:10.076000,11.005,0 days 00:01:21.081000,,0 days 00:01:38.981000
72,1,20,0 days 00:01:38.563000,0,,26.867,0,,0,,0,135.2,,14:34.9,0 days 00:00:26.867000,0 days 00:00:42.820000,0 days 00:00:28.876000,184.3,,Am,,Toyota Gazoo Racing,GF,26.867,42.82,28.876,17.019,17.019,9.848,26.867,30.096,,12.724,0 days 00:01:09.687000,10.911,0 days 00:01:20.598000,,0 days 00:01:38.563000
72,1,21,0 days 00:01:38.720000,0,,26.85,0,,0,,0,135,,16:13.6,0 days 00:00:26.850000,0 days 00:00:42.678000,0 days 00:00:29.192000,184.3,,Am,,Toyota Gazoo Racing,GF,26.85,42.678,29.192,17.011,17.011,9.839,26.85,30.007,,12.671,0 days 00:01:09.528000,11.177,0 days 00:01:20.705000,,0 days 00:01:38.720000
72,1,22,0 days 00:01:38.768000,0,,26.875,0,,0,,0,134.9,,17:52.4,0 days 00:00:26.875000,0 days 00:00:42.755000,0 days 00:00:29.138000,184.3,,Am,,Toyota Gazoo Racing,GF,26.875,42.755,29.138,16.993,16.993,9.882,26.875,30.033,,12.722,0 days 00:01:09.630000,11.038,0 days 00:01:20.668000,,0 days 00:01:38.768000
72,1,23,0 days 00:01:38.788000,0,,26.818,0,,0,,0,134.9,,19:31.2,0 days 00:00:26.818000,0 days 00:00:42.917000,0 days 00:00:29.053000,184.3,,Am,,Toyota Gazoo Racing,GF,26.818,42.917,29.053,16.999,16.999,9.819,26.818,30.194,,12.723,0 days 00:01:09.735000,10.96,0 days 00:01:20.695000,,0 days 00:01:38.788000
72,1,24,0 days 00:01:38.971000,0,,26.992,0,,0,,0,134.6,,21:10.1,0 days 00:00:26.992000,0 days 00:00:42.930000,0 days 00:00:29.049000,184.3,,Am,,Toyota Gazoo Racing,GF,26.992,42.93,29.049,17.095,17.095,9.897,26.992,30.178,,12.752,0 days 00:01:09.922000,11.014,0 days 00:01:20.936000,,0 days 00:01:38.971000
72,1,25,0 days 00:01:38.964000,0,,26.846,0,,0,,0,134.6,,22:49.1,0 days 00:00:26.846000,0 days 00:00:42.980000,0 days 00:00:29.138000,184.3,,Am,,Toyota Gazoo Racing,GF,26.846,42.98,29.138,17.022,17.022,9.824,26.846,30.195,,12.785,0 days 00:01:09.826000,11.027,0 days 00:01:20.853000,,0 days 00:01:38.964000
72,1,26,0 days 00:01:38.879000,0,,26.839,0,,0,,0,134.8,,24:28.0,0 days 00:00:26.839000,0 days 00:00:42.876000,0 days 00:00:29.164000,184.3,,Am,,Toyota Gazoo Racing,GF,26.839,42.876,29.164,17.006,17.006,9.833,26.839,30.137,,12.739,0 days 00:01:09.715000,11.017,0 days 00:01:20.732000,,0 days 00:01:38.879000
72,1,27,0 days 00:01:38.874000,0,,26.903,0,,0,,0,134.8,,26:06.8,0 days 00:00:26.903000,0 days 00:00:42.827000,0 days 00:00:29.144000,184.3,,Am,,Toyota Gazoo Racing,FF,26.903,42.827,29.144,17.09,17.09,9.813,26.903,30.067,,12.76,0 days 00:01:09.730000,10.986,0 days 00:01:20.716000,,0 days 00:01:38.874000
80,1,1,0 days 00:01:52.007000,0,,32.004,0,,0,,0,119,,42:33.2,0 days 00:00:32.004000,0 days 00:00:43.404000,0 days 00:00:36.599000,182.1,,Am,,Toyota Gazoo Racing,FCY,32.004,43.404,36.599,21.744,21.744,10.26,32.004,30.498,0 days 00:01:02.502000,12.906,0 days 00:01:15.408000,11.856,0 days 00:01:27.264000,,0 days 00:01:52.007000
80,1,2,0 days 00:02:14.337000,0,,39.959,0,,0,,0,99.2,,44:47.5,0 days 00:00:39.959000,0 days 00:00:57.723000,0 days 00:00:36.655000,137.1,,Am,,Toyota Gazoo Racing,FCY,39.959,57.723,36.655,21.285,21.285,18.674,39.959,36.442,0 days 00:01:16.401000,21.281,0 days 00:01:37.682000,13.245,0 days 00:01:50.927000,,0 days 00:02:14.337000
80,1,3,0 days 00:01:58.244000,0,,33.813,0,,0,,0,112.7,,46:45.7,0 days 00:00:33.813000,0 days 00:00:50.084000,0 days 00:00:34.347000,146.1,,Am,,Toyota Gazoo Racing,GF,33.813,50.084,34.347,21.529,21.529,12.284,33.813,34.577,0 days 00:01:08.390000,15.507,0 days 00:01:23.897000,13.238,0 days 00:01:37.135000,,0 days 00:01:58.244000
80,1,4,0 days 00:01:40.539000,0,,27.262,0,,0,,0,132.5,,48:26.3,0 days 00:00:27.262000,0 days 00:00:44.019000,0 days 00:00:29.258000,183.1,,Am,,Toyota Gazoo Racing,GF,27.262,44.019,29.258,17.327,17.327,9.935,27.262,31.153,,12.866,0 days 00:01:11.281000,11.196,0 days 00:01:22.477000,,0 days 00:01:40.539000
80,1,5,0 days 00:01:39.807000,2,,26.94,2,,0,,2,133.5,,50:06.1,0 days 00:00:26.940000,0 days 00:00:43.704000,0 days 00:00:29.163000,181.2,,Am,,Toyota Gazoo Racing,GF,26.94,43.704,29.163,17.024,17.024,9.916,26.94,30.731,,12.973,0 days 00:01:10.644000,11.089,0 days 00:01:21.733000,,0 days 00:01:39.807000
80,1,6,0 days 00:01:56.964000,0,,43.582,0,,0,,0,113.9,,52:03.1,0 days 00:00:43.582000,0 days 00:00:43.996000,0 days 00:00:29.386000,176.2,,Am,,Toyota Gazoo Racing,GF,43.582,43.996,29.386,33.53,33.53,10.052,43.582,30.727,0 days 00:01:14.309000,13.269,0 days 00:01:27.578000,11.172,0 days 00:01:38.750000,,0 days 00:01:56.964000
80,1,7,0 days 00:01:40.275000,0,,27.242,0,,0,,0,132.9,,53:43.3,0 days 00:00:27.242000,0 days 00:00:43.740000,0 days 00:00:29.293000,181.2,,Am,,Toyota Gazoo Racing,GF,27.242,43.74,29.293,17.34,17.34,9.902,27.242,30.802,,12.938,0 days 00:01:10.982000,11.062,0 days 00:01:22.044000,,0 days 00:01:40.275000
80,1,8,0 days 00:01:40.737000,0,,27.222,0,,0,,0,132.3,,55:24.1,0 days 00:00:27.222000,0 days 00:00:43.543000,0 days 00:00:29.972000,181.2,,Am,,Toyota Gazoo Racing,GF,27.222,43.543,29.972,17.302,17.302,9.92,27.222,30.605,,12.938,0 days 00:01:10.765000,11.372,0 days 00:01:22.137000,,0 days 00:01:40.737000
80,1,9,0 days 00:01:40.582000,0,,27.574,0,,0,,0,132.5,,57:04.6,0 days 00:00:27.574000,0 days 00:00:43.453000,0 days 00:00:29.555000,181.2,,Am,,Toyota Gazoo Racing,GF,27.574,43.453,29.555,17.645,17.645,9.929,27.574,30.483,,12.97,0 days 00:01:11.027000,11.376,0 days 00:01:22.403000,,0 days 00:01:40.582000
80,1,10,0 days 00:01:40.842000,0,,27.852,0,,0,,0,132.1,,58:45.5,0 days 00:00:27.852000,0 days 00:00:43.493000,0 days 00:00:29.497000,183.1,,Am,,Toyota Gazoo Racing,GF,27.852,43.493,29.497,17.779,17.779,10.073,27.852,30.643,,12.85,0 days 00:01:11.345000,11.421,0 days 00:01:22.766000,,0 days 00:01:40.842000
